temp_start,temp_complete,action_length
77.464,77.727,355.0
77.727,77.945,355.0
77.509,77.727,355.0
77.727,78.033,364.0
77.509,77.77,365.0
77.464,77.684,355.0
77.684,77.902,345.0
77.596,77.639,355.0
77.639,77.902,335.0
77.553,77.727,305.0
77.727,77.945,305.0
77.596,77.945,315.0
77.727,77.815,335.0
77.815,78.033,305.0
64.974,65.403,215.0
64.931,65.359,205.0
64.674,65.188,225.0
65.188,74.77,2701.0
74.77,75.463,505.0
75.463,76.289,465.0
76.725,76.768,385.0
76.768,77.029,355.0
77.029,77.335,355.0
77.16,77.203,384.0
77.203,77.596,384.0
77.335,77.727,375.0
77.378,77.464,345.0
77.464,77.859,354.0
77.509,77.859,344.0
77.553,77.639,324.0
77.639,77.902,324.0
77.553,77.684,324.0
77.684,78.033,334.0
77.596,77.815,314.0
77.639,77.859,325.0
77.596,77.815,325.0
77.815,78.165,335.0
77.639,77.727,325.0
77.727,78.033,335.0
77.859,78.121,295.0
77.859,78.165,295.0
77.815,78.033,274.0
77.859,78.121,284.0
77.77,77.902,294.0
77.902,78.165,294.0
77.815,78.033,294.0
66.173,74.381,2258.0
74.381,75.551,585.0
76.203,76.289,465.0
76.289,76.681,415.0
76.681,77.072,415.0
77.072,77.16,375.0
77.16,77.509,346.0
77.509,77.727,345.0
77.421,77.596,334.0
77.509,77.553,325.0
77.553,77.859,335.0
77.378,77.553,364.0
77.553,77.945,374.0
77.421,77.464,354.0
77.464,77.815,354.0
77.378,77.596,365.0
77.596,77.859,365.0
77.378,77.639,355.0
77.421,77.509,355.0
77.509,77.727,355.0
77.421,77.464,345.0
77.464,77.727,355.0
77.378,77.596,365.0
77.596,77.859,355.0
77.421,77.509,355.0
77.509,77.815,365.0
77.378,77.553,355.0
77.553,77.815,355.0
77.378,77.509,354.0
77.509,77.859,354.0
77.464,77.596,335.0
77.596,77.815,325.0
77.509,77.684,294.0
77.684,77.902,304.0
77.378,77.639,365.0
77.421,77.464,355.0
77.464,77.77,354.0
77.509,77.945,355.0
77.509,77.639,315.0
77.639,77.859,305.0
77.553,77.639,355.0
77.639,77.902,345.0
77.553,77.727,345.0
77.727,77.99,365.0
77.596,77.77,325.0
77.77,77.99,325.0
77.639,77.859,295.0
77.684,77.727,284.0
77.727,77.902,304.0
77.684,77.815,315.0
77.815,77.945,335.0
77.639,77.902,334.0
77.421,77.596,355.0
77.596,77.945,345.0
77.509,77.77,364.0
77.77,77.99,355.0
77.509,77.553,365.0
77.553,77.902,375.0
77.509,77.815,384.0
77.815,77.945,354.0
77.509,77.553,365.0
77.553,77.815,375.0
77.464,77.596,365.0
77.596,77.77,365.0
77.509,77.684,365.0
77.684,77.99,385.0
77.509,77.727,375.0
77.727,77.99,375.0
77.464,77.596,385.0
77.596,77.815,375.0
77.509,77.815,355.0
77.553,77.77,324.0
77.77,78.033,314.0
77.596,77.815,304.0
77.815,77.99,294.0
77.77,77.859,305.0
77.859,78.121,295.0
64.033,64.503,214.0
63.99,64.503,214.0
64.589,74.943,2957.0
74.943,76.114,535.0
76.681,77.029,405.0
77.029,77.335,395.0
77.029,77.292,365.0
77.292,77.684,375.0
77.203,77.292,375.0
77.292,77.596,365.0
77.203,77.421,355.0
77.421,77.727,365.0
77.292,77.335,365.0
77.335,77.596,355.0
77.292,77.378,355.0
77.378,77.684,355.0
77.292,77.553,345.0
77.553,77.815,346.0
77.335,77.509,354.0
77.509,77.77,345.0
77.421,77.464,344.0
77.464,77.727,335.0
77.509,77.596,345.0
77.596,77.815,345.0
77.815,78.165,345.0
77.684,77.945,335.0
77.945,78.121,325.0
77.684,77.859,325.0
77.859,78.121,345.0
77.596,77.902,315.0
77.727,77.859,324.0
77.859,78.033,315.0
77.727,77.99,315.0
77.77,78.033,314.0
77.727,77.815,315.0
77.815,78.121,325.0
77.639,77.859,315.0
77.859,78.076,316.0
77.684,77.859,315.0
77.859,78.121,325.0
77.859,78.076,285.0
78.076,78.339,275.0
78.121,78.208,285.0
78.208,78.427,275.0
78.121,78.382,285.0
78.121,78.382,275.0
78.165,78.471,275.0
78.033,78.382,264.0
77.945,78.165,265.0
77.99,78.165,264.0
77.902,78.251,284.0
77.902,78.251,285.0
77.902,78.165,274.0
77.815,78.121,285.0
77.815,78.121,275.0
77.859,78.165,285.0
77.815,78.208,275.0
77.902,78.251,275.0
77.902,78.296,275.0
77.945,78.296,275.0
77.945,78.339,275.0
78.033,78.427,274.0
78.033,78.471,275.0
78.076,78.296,264.0
78.076,78.251,274.0
78.076,78.251,234.0
77.99,78.382,245.0
77.945,78.339,245.0
69.728,74.12,1192.0
74.12,75.508,475.0
76.854,77.335,304.0
77.464,77.945,285.0
77.596,77.99,275.0
77.77,77.945,275.0
77.684,77.859,274.0
77.859,78.121,274.0
77.859,78.208,275.0
77.77,78.076,285.0
77.727,78.033,274.0
77.815,77.902,275.0
77.902,78.208,275.0
77.77,78.121,285.0
77.727,77.945,285.0
77.902,78.251,295.0
77.859,78.121,275.0
77.815,78.033,285.0
77.902,77.99,295.0
77.99,78.296,285.0
77.859,78.121,285.0
78.121,78.382,254.0
77.902,78.165,274.0
77.99,78.339,254.0
77.902,78.296,264.0
78.033,78.076,264.0
67.543,74.206,1589.0
74.206,75.853,574.0
76.681,76.942,384.0
76.942,77.464,354.0
77.553,77.596,305.0
77.596,77.945,295.0
77.509,77.859,314.0
77.553,77.902,315.0
77.639,77.902,305.0
77.684,77.902,294.0
77.902,78.165,285.0
77.77,77.859,295.0
77.859,78.121,295.0
77.77,78.033,295.0
77.77,77.859,295.0
77.859,78.033,285.0
77.77,78.033,295.0
77.727,77.815,296.0
77.815,78.121,296.0
77.77,77.945,294.0
77.945,78.121,274.0
77.902,77.945,284.0
77.945,78.121,275.0
77.639,77.945,264.0
77.639,77.859,265.0
77.859,78.165,255.0
77.859,77.902,265.0
66.301,74.77,2252.0
74.77,76.071,554.0
76.464,76.55,414.0
76.55,76.899,404.0
76.899,77.378,394.0
77.203,77.464,355.0
77.464,77.859,335.0
77.464,77.77,314.0
77.553,77.596,325.0
77.596,77.859,315.0
77.509,77.684,325.0
77.553,77.902,325.0
77.509,77.77,325.0
77.553,77.596,315.0
77.596,77.902,315.0
77.596,77.639,305.0
77.639,77.859,305.0
77.553,77.684,305.0
77.684,77.945,305.0
77.553,77.639,305.0
77.639,77.902,285.0
77.639,77.815,295.0
77.815,78.076,295.0
77.684,77.902,285.0
77.77,77.815,295.0
77.815,77.99,285.0
77.77,78.121,275.0
77.859,78.121,285.0
77.902,78.076,255.0
78.076,78.382,264.0
77.902,77.945,284.0
77.945,78.382,294.0
77.859,78.296,305.0
77.859,78.121,284.0
77.815,77.99,285.0
77.945,78.296,295.0
77.859,78.165,295.0
77.859,78.033,265.0
77.727,77.99,245.0
77.639,77.77,255.0
77.727,77.902,265.0
77.684,77.99,266.0
77.684,77.902,265.0
77.77,78.121,235.0
77.684,77.902,255.0
77.727,77.945,255.0
77.815,78.165,265.0
77.639,77.902,274.0
77.596,77.945,295.0
77.639,77.945,274.0
77.639,78.033,285.0
77.684,78.076,285.0
77.77,78.121,285.0
77.727,78.076,284.0
77.727,77.815,285.0
77.815,78.165,285.0
77.727,77.815,284.0
77.684,77.859,274.0
77.815,78.165,285.0
77.727,78.033,275.0
77.77,78.165,276.0
77.727,78.076,245.0
77.77,78.208,245.0
77.77,78.121,255.0
77.902,77.945,254.0
77.77,78.076,235.0
78.033,78.427,244.0
78.033,78.427,265.0
77.945,78.339,265.0
77.77,78.165,274.0
77.815,77.99,275.0
77.902,78.296,285.0
77.77,78.121,285.0
77.902,78.296,285.0
77.945,78.382,274.0
77.815,78.165,285.0
77.902,78.208,275.0
78.121,78.165,265.0
77.99,78.296,215.0
77.945,78.251,245.0
77.902,78.208,255.0
77.902,78.165,264.0
77.902,78.251,274.0
77.945,78.339,274.0
77.859,77.945,264.0
77.945,78.296,274.0
77.859,77.99,274.0
77.815,78.076,285.0
77.859,78.121,275.0
77.859,78.165,285.0
77.859,78.121,285.0
77.815,78.165,285.0
77.815,78.165,285.0
77.77,78.076,285.0
77.77,78.121,285.0
77.77,78.208,235.0
77.859,78.296,235.0
77.727,77.945,245.0
68.27,74.683,1630.0
74.683,75.333,535.0
75.333,76.158,435.0
76.158,76.768,375.0
76.899,77.16,345.0
77.16,77.553,345.0
77.421,77.815,316.0
77.684,77.815,295.0
77.815,78.076,305.0
77.553,77.727,295.0
77.727,77.99,295.0
77.639,77.684,304.0
77.684,77.902,284.0
77.684,77.945,294.0
77.684,78.033,294.0
77.727,77.77,285.0
77.77,78.033,285.0
77.727,77.945,275.0
77.77,77.815,285.0
77.815,78.121,295.0
77.684,77.902,285.0
77.815,78.121,284.0
77.815,78.165,275.0
77.815,77.945,275.0
77.945,78.339,295.0
77.945,78.208,265.0
77.815,78.076,285.0
77.727,78.076,275.0
77.727,77.945,265.0
68.313,74.511,1894.0
74.511,75.42,465.0
75.42,76.246,425.0
76.725,77.072,345.0
77.072,77.464,346.0
77.16,77.378,325.0
77.378,77.727,305.0
77.335,77.509,304.0
77.509,77.77,314.0
77.464,77.684,305.0
77.509,77.684,314.0
77.684,77.99,314.0
77.464,77.77,314.0
77.596,77.945,314.0
77.553,77.902,324.0
77.509,77.815,314.0
77.553,77.77,315.0
77.77,78.033,305.0
77.553,77.727,315.0
77.727,78.033,315.0
77.596,77.727,315.0
77.727,77.99,295.0
77.684,77.859,295.0
77.859,77.99,265.0
77.553,77.859,305.0
77.596,77.684,286.0
77.684,77.945,286.0
77.684,77.945,295.0
77.684,77.727,274.0
77.727,77.99,274.0
77.596,77.945,284.0
77.77,78.165,275.0
77.77,78.165,285.0
77.684,78.033,265.0
77.902,78.208,244.0
77.99,78.076,245.0
77.945,78.251,265.0
77.727,78.033,284.0
77.639,77.99,275.0
77.684,78.076,285.0
77.684,78.033,285.0
77.639,77.99,285.0
77.727,78.076,285.0
77.727,77.859,285.0
77.77,78.033,255.0
77.77,78.076,286.0
77.596,77.859,274.0
77.684,78.033,285.0
77.684,77.77,275.0
77.639,77.859,285.0
77.639,77.945,285.0
77.727,77.945,275.0
77.639,77.99,284.0
77.684,78.121,304.0
77.727,78.076,295.0
77.684,78.033,295.0
77.684,78.033,284.0
77.684,78.076,295.0
77.684,78.076,285.0
77.77,78.076,275.0
77.945,78.251,275.0
77.859,78.121,275.0
77.902,78.165,265.0
78.121,78.251,255.0
77.99,78.251,254.0
77.99,78.208,245.0
77.99,78.339,264.0
77.815,78.165,264.0
77.859,78.208,255.0
77.99,78.382,244.0
77.902,78.208,265.0
77.945,78.076,264.0
77.945,78.296,255.0
77.945,78.296,255.0
77.815,78.251,255.0
77.99,78.076,255.0
77.945,78.427,255.0
77.945,78.165,254.0
77.99,78.382,235.0
78.121,78.296,235.0
77.902,78.296,234.0
77.639,78.208,265.0
77.859,77.99,255.0
77.684,78.033,255.0
77.727,78.121,255.0
77.727,78.033,255.0
77.77,78.121,255.0
77.727,78.033,265.0
77.859,78.251,266.0
77.77,78.121,265.0
77.945,78.339,274.0
77.815,78.076,254.0
77.902,78.296,264.0
77.77,78.121,274.0
77.902,78.251,264.0
77.99,78.076,284.0
77.815,78.121,264.0
77.859,78.208,274.0
77.902,78.165,274.0
78.033,78.382,275.0
77.815,78.165,265.0
77.815,78.251,254.0
77.815,78.339,265.0
77.902,78.296,265.0
77.727,78.076,275.0
77.815,78.296,295.0
77.727,77.945,285.0
77.684,78.033,295.0
77.727,77.99,285.0
77.684,77.99,295.0
77.727,77.99,295.0
77.727,77.945,295.0
77.77,78.033,305.0
78.033,78.339,285.0
77.77,77.99,284.0
77.902,78.251,274.0
77.902,78.076,265.0
77.99,78.033,275.0
77.902,78.121,254.0
77.77,78.165,255.0
77.945,78.208,245.0
77.902,78.251,254.0
77.815,78.296,265.0
77.859,78.121,255.0
77.77,77.859,275.0
77.859,78.165,275.0
77.684,78.033,285.0
77.859,78.208,295.0
77.859,77.99,295.0
77.99,78.296,285.0
77.815,78.076,295.0
78.076,78.296,275.0
77.815,78.121,295.0
77.815,78.165,296.0
77.859,78.251,295.0
77.902,78.251,295.0
77.902,77.945,295.0
77.945,78.251,295.0
77.859,78.121,295.0
77.815,78.076,285.0
77.684,78.076,275.0
77.902,77.945,254.0
77.859,78.471,255.0
78.033,78.471,265.0
77.859,78.121,274.0
77.815,78.165,275.0
77.859,78.208,275.0
77.859,78.208,275.0
77.859,78.076,285.0
77.859,77.99,285.0
77.99,78.382,285.0
78.033,78.382,285.0
77.859,78.208,296.0
77.902,78.121,295.0
77.902,78.251,295.0
77.859,77.945,284.0
77.945,78.296,284.0
77.727,78.076,295.0
77.77,77.945,294.0
77.945,78.339,294.0
77.902,78.251,295.0
77.815,77.945,284.0
77.945,78.296,295.0
77.815,78.121,295.0
77.859,77.945,295.0
77.945,78.296,285.0
77.902,78.208,295.0
77.945,78.251,284.0
77.902,78.121,285.0
77.945,78.208,285.0
77.859,78.121,285.0
77.945,78.296,285.0
77.859,78.296,296.0
77.902,78.296,295.0
77.859,78.165,285.0
77.902,78.076,284.0
77.859,78.076,284.0
77.902,78.296,295.0
77.859,78.296,284.0
77.945,78.076,254.0
77.727,78.251,254.0
77.815,78.121,244.0
77.77,78.208,254.0
77.815,78.165,264.0
77.859,78.208,275.0
77.902,78.296,275.0
77.902,77.99,274.0
77.99,78.296,275.0
77.815,78.033,275.0
77.77,78.076,285.0
77.902,78.033,285.0
78.033,78.339,275.0
77.902,78.251,285.0
77.815,78.121,275.0
77.859,78.076,285.0
77.815,78.251,286.0
77.859,78.165,265.0
77.902,78.296,274.0
78.559,78.733,386.0
78.733,79.084,334.0
79.084,79.524,314.0
79.524,79.567,305.0
79.567,79.92,305.0
79.48,79.831,315.0
79.392,79.743,325.0
79.392,79.524,315.0
79.524,79.788,315.0
79.392,79.567,325.0
79.567,79.876,325.0
79.392,79.524,315.0
79.524,79.831,335.0
79.48,79.612,315.0
79.612,79.876,315.0
79.392,79.612,335.0
79.612,79.92,335.0
79.392,79.435,325.0
79.435,79.7,325.0
79.392,79.612,334.0
79.347,79.567,324.0
79.567,79.831,324.0
79.435,79.7,284.0
79.435,79.655,274.0
79.524,79.612,274.0
79.612,80.008,274.0
79.524,79.831,295.0
79.567,79.655,275.0
65.615,74.597,2285.0
74.597,75.724,505.0
76.289,76.375,395.0
76.375,76.419,384.0
76.419,76.768,365.0
76.768,77.292,365.0
77.117,77.378,325.0
77.378,77.596,325.0
77.203,77.421,325.0
77.421,77.727,325.0
77.292,77.596,335.0
77.464,77.684,315.0
77.509,77.596,325.0
77.596,77.815,315.0
77.553,77.596,315.0
77.596,77.815,305.0
77.553,77.684,306.0
77.684,77.945,316.0
77.509,77.727,315.0
77.727,78.076,325.0
77.596,77.77,314.0
77.77,78.076,314.0
77.727,77.77,295.0
77.77,77.99,275.0
77.596,77.77,295.0
77.77,78.165,274.0
77.639,77.77,264.0
77.639,77.859,284.0
77.596,77.902,285.0
77.684,78.033,295.0
77.684,77.945,285.0
77.596,77.99,284.0
77.815,78.033,265.0
77.815,78.165,275.0
77.859,78.251,275.0
77.77,78.165,275.0
77.727,78.076,285.0
77.77,78.165,295.0
77.77,78.165,285.0
77.77,78.121,285.0
77.77,77.99,275.0
77.902,78.251,275.0
77.99,78.165,234.0
77.77,78.165,264.0
77.815,78.208,255.0
77.902,78.251,264.0
77.902,78.076,274.0
77.815,77.99,284.0
77.77,78.296,285.0
77.902,78.033,275.0
77.77,78.033,275.0
77.815,78.121,274.0
77.815,78.165,284.0
77.859,78.208,285.0
77.859,78.165,275.0
77.815,78.208,284.0
77.902,78.251,285.0
77.902,78.251,285.0
77.902,78.296,295.0
77.945,78.251,285.0
77.902,77.945,275.0
77.945,78.296,275.0
77.945,78.208,245.0
77.945,78.382,275.0
77.859,78.165,254.0
77.77,78.121,265.0
77.902,77.99,254.0
70.201,74.12,1409.0
74.12,75.508,534.0
76.593,76.942,355.0
76.942,77.464,344.0
77.335,77.684,325.0
77.509,77.859,315.0
77.596,77.902,314.0
77.639,77.859,315.0
77.684,77.859,305.0
77.859,78.076,305.0
77.727,77.99,305.0
77.639,77.902,315.0
77.727,77.77,305.0
77.77,78.033,315.0
77.77,78.033,315.0
77.684,77.945,325.0
77.639,77.859,315.0
77.859,77.99,295.0
77.727,78.076,315.0
77.727,77.902,285.0
77.77,77.815,265.0
77.684,77.902,254.0
77.815,78.121,274.0
77.77,77.945,275.0
65.788,74.163,1966.0
74.163,75.247,604.0
75.247,76.289,524.0
76.419,76.464,435.0
76.464,76.942,425.0
76.942,77.421,394.0
77.117,77.16,374.0
77.16,77.639,384.0
77.335,77.509,325.0
77.509,77.77,315.0
77.378,77.684,315.0
77.509,77.727,315.0
77.727,77.99,315.0
77.596,77.902,315.0
77.596,77.815,305.0
77.815,78.033,305.0
77.639,77.77,315.0
77.77,78.033,295.0
77.639,77.815,305.0
77.815,78.076,305.0
77.639,77.815,315.0
77.815,78.076,305.0
77.596,77.859,305.0
77.684,77.945,305.0
77.727,77.945,304.0
77.99,78.208,264.0
77.77,78.165,254.0
77.902,78.121,274.0
77.727,78.121,245.0
77.902,78.296,245.0
77.902,78.296,254.0
77.77,78.121,255.0
77.859,77.945,275.0
77.77,78.165,275.0
77.859,78.208,274.0
77.859,78.251,285.0
77.859,77.902,274.0
77.902,78.251,275.0
77.902,77.945,285.0
77.945,78.208,275.0
77.902,77.945,285.0
77.945,78.208,274.0
77.859,78.121,275.0
77.859,78.033,275.0
77.815,78.033,285.0
77.902,77.99,275.0
77.902,78.208,285.0
77.99,78.339,246.0
77.902,78.296,255.0
77.815,78.033,245.0
77.77,78.033,274.0
77.727,78.076,275.0
77.727,78.076,274.0
77.859,78.165,284.0
77.902,78.251,284.0
77.859,77.945,285.0
77.815,77.99,294.0
77.815,77.902,285.0
77.902,78.251,295.0
77.859,78.121,285.0
77.727,77.99,295.0
77.859,78.208,305.0
77.815,78.033,285.0
77.859,78.208,295.0
77.859,78.165,285.0
77.815,78.076,285.0
77.99,78.296,246.0
78.033,78.471,246.0
77.945,78.165,246.0
77.945,78.339,245.0
77.902,78.251,172.0
77.902,78.251,275.0
77.945,78.339,285.0
77.902,78.076,285.0
77.815,78.076,275.0
77.815,78.076,275.0
77.859,78.208,285.0
77.859,78.076,235.0
77.684,78.033,275.0
77.815,78.208,275.0
77.77,78.076,275.0
77.902,78.208,275.0
77.859,78.076,255.0
77.859,78.033,235.0
77.77,78.208,255.0
77.902,78.382,254.0
77.859,78.251,244.0
77.859,78.208,254.0
77.77,78.033,254.0
77.815,78.121,264.0
77.815,78.165,264.0
77.684,77.99,274.0
77.727,78.208,285.0
77.815,77.902,275.0
77.727,77.945,275.0
77.727,78.121,275.0
77.815,77.902,265.0
77.684,78.033,265.0
77.859,78.165,275.0
77.859,77.99,285.0
77.815,78.251,275.0
77.859,77.99,275.0
77.77,78.033,265.0
77.902,78.296,284.0
77.727,78.121,274.0
77.902,78.076,275.0
77.902,78.251,255.0
77.684,77.99,234.0
77.77,78.121,234.0
77.815,77.945,245.0
77.859,78.208,255.0
77.684,78.033,265.0
77.684,77.99,255.0
77.77,77.945,265.0
77.859,78.165,275.0
77.727,78.033,275.0
77.815,77.945,265.0
77.77,78.208,265.0
77.859,78.339,265.0
77.77,78.076,245.0
77.77,77.99,234.0
77.684,78.121,255.0
77.77,78.033,244.0
77.945,78.033,254.0
77.727,77.859,274.0
77.639,77.945,294.0
77.639,78.033,305.0
77.727,77.945,305.0
77.815,78.076,295.0
77.77,77.815,305.0
77.815,78.033,305.0
77.77,77.815,305.0
77.815,78.121,315.0
77.684,77.902,315.0
77.727,77.859,335.0
77.859,78.121,325.0
77.684,77.859,326.0
77.859,78.033,316.0
77.684,77.815,314.0
77.815,78.033,295.0
77.684,77.99,285.0
77.639,77.945,274.0
77.684,77.902,254.0
77.684,77.945,265.0
77.727,78.033,274.0
77.684,77.902,255.0
77.596,77.815,295.0
77.639,77.727,295.0
77.727,78.076,305.0
77.684,77.859,304.0
77.859,78.208,295.0
77.902,78.033,285.0
77.99,78.208,275.0
77.99,78.251,265.0
77.902,78.165,255.0
77.859,78.165,274.0
77.902,78.165,274.0
77.639,77.902,294.0
77.727,77.945,284.0
77.77,77.99,274.0
77.77,77.859,305.0
77.859,78.121,325.0
77.596,77.902,345.0
77.509,77.727,334.0
77.727,77.99,334.0
77.553,77.639,335.0
77.639,77.859,335.0
77.509,77.684,335.0
77.684,78.076,355.0
77.509,77.639,335.0
77.639,77.902,335.0
77.464,77.684,345.0
77.684,77.945,345.0
77.509,77.727,345.0
77.509,77.77,345.0
77.509,77.815,344.0
77.596,77.859,335.0
77.684,77.859,294.0
77.684,77.945,274.0
77.727,77.859,265.0
77.639,77.902,275.0
77.596,77.859,285.0
77.639,77.99,295.0
77.596,77.77,284.0
77.727,77.945,275.0
77.639,77.859,275.0
77.684,77.99,285.0
77.815,77.99,265.0
77.99,78.076,274.0
77.902,77.99,274.0
77.99,78.208,264.0
77.859,78.121,284.0
77.902,78.165,274.0
77.945,77.99,265.0
77.815,78.165,285.0
77.684,77.859,295.0
77.684,77.902,284.0
77.859,78.121,275.0
77.727,77.902,295.0
77.639,77.815,305.0
77.815,78.121,305.0
77.684,77.99,305.0
77.77,77.99,295.0
77.684,77.815,305.0
77.815,78.121,305.0
77.684,77.815,306.0
77.815,78.033,306.0
77.684,77.902,294.0
77.684,77.945,314.0
77.684,77.902,294.0
77.902,78.251,304.0
77.815,78.033,305.0
77.77,77.99,285.0
77.902,78.251,275.0
78.076,78.382,264.0
78.076,78.121,265.0
78.033,78.296,255.0
78.076,78.382,265.0
78.165,78.559,275.0
78.121,78.339,275.0
78.121,78.427,265.0
78.208,78.339,265.0
78.076,78.339,265.0
78.033,78.339,266.0
78.165,78.514,274.0
78.251,78.602,275.0
78.165,78.559,275.0
78.076,78.471,264.0
78.033,78.339,285.0
77.859,78.076,285.0
77.99,78.339,284.0
77.815,78.165,275.0
77.77,78.165,255.0
77.727,78.208,255.0
77.859,78.208,245.0
77.902,78.382,265.0
78.033,78.339,254.0
77.945,78.339,275.0
77.815,78.251,275.0
77.684,77.902,265.0
77.727,77.859,285.0
77.859,78.165,285.0
77.727,77.945,285.0
77.684,77.945,285.0
77.727,77.902,295.0
77.727,77.902,284.0
77.77,77.859,295.0
77.859,77.902,305.0
77.902,78.208,285.0
77.815,78.121,285.0
77.859,78.121,285.0
77.727,77.99,285.0
77.684,77.945,285.0
77.727,77.945,285.0
77.902,78.165,275.0
77.99,78.296,275.0
77.945,78.033,275.0
78.033,78.339,285.0
77.945,78.251,284.0
77.902,77.99,285.0
77.727,78.076,285.0
77.815,78.165,286.0
77.77,78.165,286.0
77.859,78.251,286.0
77.902,78.208,274.0
77.859,77.902,284.0
77.902,78.296,285.0
77.77,77.859,284.0
77.815,77.945,294.0
77.815,77.945,275.0
77.815,78.121,285.0
78.033,78.382,254.0
77.945,78.165,265.0
77.99,78.339,264.0
77.945,78.251,264.0
77.902,78.121,255.0
77.859,78.251,245.0
77.945,78.121,265.0
77.77,78.208,265.0
77.77,78.121,265.0
77.727,77.945,275.0
77.727,78.076,275.0
77.859,77.902,296.0
77.727,77.99,274.0
77.727,78.121,284.0
77.859,78.208,274.0
77.815,77.902,284.0
77.684,77.99,284.0
77.77,77.859,285.0
77.859,78.251,295.0
77.815,77.859,295.0
77.859,78.208,285.0
77.77,78.121,295.0
77.727,78.033,285.0
77.815,78.165,285.0
77.727,77.859,275.0
77.815,78.208,255.0
77.684,78.076,265.0
77.859,77.945,255.0
77.902,78.251,265.0
77.945,78.382,275.0
77.815,78.165,275.0
77.945,78.339,285.0
77.77,78.165,264.0
77.945,78.165,255.0
78.033,78.251,254.0
77.859,78.165,275.0
77.727,77.945,285.0
77.815,77.945,274.0
77.684,77.99,275.0
77.815,78.251,275.0
77.945,78.165,255.0
77.902,78.208,245.0
77.727,78.121,255.0
77.727,78.208,275.0
77.859,78.033,245.0
77.815,78.165,245.0
77.815,78.121,265.0
77.684,77.99,276.0
77.727,78.121,274.0
77.77,77.859,264.0
77.859,78.208,275.0
77.815,78.033,285.0
77.859,78.296,275.0
77.945,78.251,264.0
77.815,78.076,274.0
77.815,78.208,274.0
77.859,77.99,274.0
77.77,78.121,274.0
77.77,78.165,285.0
77.902,78.251,275.0
77.945,77.99,275.0
77.859,78.251,265.0
77.902,78.296,255.0
77.902,78.296,255.0
77.859,78.251,265.0
77.77,78.165,265.0
77.77,78.165,286.0
77.945,78.339,285.0
77.902,78.076,276.0
77.859,78.251,274.0
77.859,78.121,264.0
77.99,78.382,274.0
77.902,78.296,244.0
77.859,78.251,264.0
77.77,78.165,254.0
77.815,77.945,265.0
77.859,78.296,275.0
77.727,78.165,275.0
77.902,78.033,275.0
77.859,78.296,255.0
78.033,78.121,254.0
77.945,78.427,285.0
77.859,78.165,275.0
77.815,78.165,285.0
77.945,78.296,285.0
77.859,78.076,285.0
77.902,78.208,256.0
77.815,78.076,254.0
77.815,78.033,274.0
77.77,78.033,274.0
77.815,78.121,274.0
77.727,78.033,284.0
77.77,78.165,295.0
77.859,78.121,285.0
77.815,78.165,295.0
77.815,78.076,285.0
77.815,78.121,295.0
77.77,78.033,285.0
77.902,78.296,265.0
77.902,78.296,235.0
77.815,78.208,235.0
77.859,78.251,245.0
77.945,78.296,225.0
78.076,78.296,244.0
77.945,78.165,254.0
77.815,78.121,254.0
77.902,78.076,244.0
77.99,78.427,245.0
78.076,78.427,235.0
77.945,78.251,255.0
77.815,78.033,255.0
77.77,78.208,265.0
77.815,78.121,245.0
77.945,78.121,245.0
77.945,78.076,255.0
77.902,78.251,255.0
77.815,78.165,265.0
77.815,78.165,275.0
77.727,78.033,265.0
77.859,78.296,275.0
77.815,78.165,275.0
77.99,78.296,275.0
77.902,78.033,274.0
77.859,78.033,274.0
77.859,78.121,294.0
77.859,78.121,285.0
77.859,78.121,285.0
77.859,78.121,285.0
77.815,78.076,285.0
77.859,78.076,295.0
77.815,78.121,275.0
77.945,78.208,245.0
77.99,78.427,245.0
77.945,78.121,225.0
77.945,78.165,215.0
77.99,78.382,245.0
68.013,73.688,1437.0
74.338,74.813,455.0
74.813,75.029,365.0
75.029,75.463,355.0
75.463,76.028,315.0
76.246,76.55,286.0
76.636,77.029,274.0
76.55,76.725,304.0
76.419,76.768,294.0
76.464,76.768,304.0
76.593,76.725,294.0
76.725,77.072,294.0
76.55,76.899,294.0
76.55,76.899,294.0
76.55,76.899,294.0
76.636,76.986,295.0
76.593,76.811,305.0
76.593,76.899,295.0
